name,season,o_rapm,d_rapm,total_rapm,games,o_rapm_projected,d_rapm_projected,total_rapm_projected
Kris Dunn,2024,2.13308446014554,2.12661518116391,0.0064692789816303,74,0.5142191853471586,1.6551894514134318,-1.1409702660662733
Norman Powell,2024,-0.8627709542159301,2.7258088425956903,-3.5885797968116204,60,-1.0508385688469248,1.9453373001599263,-2.9961758690068514
Kristaps Porzingis,2024,0.8588685620116899,-0.41338552045378,1.27225408246547,42,0.93745248615632,0.3175995516237035,0.6198529345326165
Xavier Tillman,2024,-2.15845383934893,-0.38390102486529,-1.77455281448364,23,-1.697931420609741,0.4116755952923047,-2.1096070159020455
Brook Lopez,2024,-1.23460958000665,-1.8256769582803,0.5910673782736497,80,-0.4906308718241445,-1.224564339207736,0.7339334673835916
Devin Booker,2024,4.72641271890467,1.1234241623331,3.60298855657157,75,3.9791490747563913,1.484169276380681,2.4949797983757103
Dwight Powell,2024,1.04956513168542,0.54177859883477,0.50778653285065,45,0.8759907032096976,0.248859736407937,0.6271309668017606
Kevon Looney,2024,2.43052215982333,-0.56616247068467,2.996684630508,75,1.731479838721265,-0.1421050648465983,1.8735849035678633
Devin Vassell,2024,-1.72329868116326,0.27387289625647,-1.99717157741973,64,-1.5514829335590947,0.4627328413748156,-2.0142157749339105
Royce O'Neale,2024,-0.48183084137993,-1.12677045597703,0.6449396145971,75,-0.1623321148826593,-0.8832160627291572,0.7208839478464979
Olivier-Maxence Prosper,2024,-2.25792476806147,0.6325442256025999,-2.89046899366407,48,-2.25792476806147,0.6325442256025999,-2.89046899366407
Bobby Portis,2024,1.14616310112128,1.35528485496539,-0.2091217538441099,49,0.728377529109435,1.2262416088916754,-0.49786407978224045
Jordan Poole,2024,-1.01001868783648,0.43827384983754,-1.44829253767402,68,-0.8266213994473269,0.006277058840739,-0.832898458288066
Lester Quinones,2024,-0.77254343215331,-0.51702534670323,-0.25551808545008,8,-0.6076507888727579,0.0299884595079459,-0.6376392483807038
Johnny Juzang,2024,-0.90097435579017,1.13327324134162,-2.03424759713179,64,-1.130218104327488,1.1345826571452855,-2.2648007614727734
Ivica Zubac,2024,-1.6742953538973,0.61931233145849,-2.29360768535579,80,-1.6552179692964553,-0.0255655152282362,-1.6296524540682191
Stephen Curry,2024,4.33332331446573,-0.46681077194054,4.80013408640627,70,5.079237476401485,-0.6234868182971928,5.702724294698678
Jared Butler,2024,-0.76213959704923,1.17337806998151,-1.93551766703074,28,-0.4571343561840888,1.122791843468325,-1.5799261996524139
Jared Butler,2024,-0.76213959704923,1.17337806998151,-1.93551766703074,28,-0.4571343561840888,1.122791843468325,-1.5799261996524139
Jared Butler,2024,-0.76213959704923,1.17337806998151,-1.93551766703074,29,-0.4571343561840888,1.122791843468325,-1.5799261996524139
Jared Butler,2024,-0.76213959704923,1.17337806998151,-1.93551766703074,29,-0.4571343561840888,1.122791843468325,-1.5799261996524139
Jaden McDaniels,2024,-0.03445525142538,0.09357993772626,-0.12803518915164,82,-0.4915100237554956,-0.0902035769961284,-0.40130644675936716
Andrew Wiggins,2024,-0.9282361096611,-0.75118392147911,-0.1770521881819901,17,-0.7919235569508684,-0.3189555217463431,-0.47296803520452524
Andrew Wiggins,2024,-0.9282361096611,-0.75118392147911,-0.1770521881819901,17,-0.7919235569508684,-0.3189555217463431,-0.47296803520452524
Andrew Wiggins,2024,-0.9282361096611,-0.75118392147911,-0.1770521881819901,43,-0.7919235569508684,-0.3189555217463431,-0.47296803520452524
Andrew Wiggins,2024,-0.9282361096611,-0.75118392147911,-0.1770521881819901,43,-0.7919235569508684,-0.3189555217463431,-0.47296803520452524
Jalen Williams,2024,0.77344795671608,-0.32109894093978,1.09454689765586,69,0.5410226828836376,0.17189951979304,0.3691231630905977
Tyrese Haliburton,2024,2.99028592993263,1.6394605975945502,1.35082533233808,73,1.2014129144751624,2.2057399092666525,-1.0043269947914901
Isaiah Stewart,2024,-1.95485397098477,-0.57018355702798,-1.38467041395679,72,-1.629449930879596,-0.6340309149826091,-0.9954190158969869
Julian Champagnie,2024,-0.28823057743585,1.55634504264331,-1.84457562007916,82,-0.5600502136679512,1.6899279148778166,-2.249978128545768
Walker Kessler,2024,-0.01683585555342,-0.05986808011933,0.04303222456591,58,0.6456882117738925,-0.0988208186208544,0.7445090303947468
Keon Ellis,2024,-0.4419795002803099,-1.79934728849481,1.3573677882145,79,-0.7524511365016353,-0.6225155665282341,-0.12993556997340117
Josh Okogie,2024,-1.08554583342563,-1.37974140388492,0.29419557045929,15,-1.1363251160997891,-0.74442386542867,-0.39190125067111914
Josh Okogie,2024,-1.08554583342563,-1.37974140388492,0.29419557045929,15,-1.1363251160997891,-0.74442386542867,-0.39190125067111914
Josh Okogie,2024,-1.08554583342563,-1.37974140388492,0.29419557045929,24,-1.1363251160997891,-0.74442386542867,-0.39190125067111914
Josh Okogie,2024,-1.08554583342563,-1.37974140388492,0.29419557045929,24,-1.1363251160997891,-0.74442386542867,-0.39190125067111914
Jordan Goodwin,2024,-1.5861566512747,0.0099583320274444,-1.5961149833021444,29,-1.067923895671696,0.6957338079874379,-1.7636577036591339
Deni Avdija,2024,0.2808297962353,-0.3394770549215,0.6203068511568,72,-0.1551866531823316,-0.5039975844399164,0.3488109312575848
Derrick Jones Jr.,2024,-0.99334554964878,-1.61968438524096,0.62633883559218,77,-1.241989771699479,-0.4805254538103076,-0.7614643178891713
Jonathan Kuminga,2024,-0.8037124349977001,1.57470472995835,-2.3784171649560504,47,-0.9617909358496796,1.6660802978961713,-2.627871233745851
Ben Simmons,2024,0.32187862048598,0.39645522063291,-0.07457660014693,33,0.5192356230248142,0.0811230816912399,0.4381125413335743
Ben Simmons,2024,0.32187862048598,0.39645522063291,-0.07457660014693,33,0.5192356230248142,0.0811230816912399,0.4381125413335743
Ben Simmons,2024,0.32187862048598,0.39645522063291,-0.07457660014693,18,0.5192356230248142,0.0811230816912399,0.4381125413335743
Ben Simmons,2024,0.32187862048598,0.39645522063291,-0.07457660014693,18,0.5192356230248142,0.0811230816912399,0.4381125413335743
Nikola Jokic,2024,6.98181956544017,-2.2835363412234098,9.26535590666358,70,5.440455154329464,-0.9945108663956184,6.434966020725082
Bismack Biyombo,2024,0.10265281559056,0.06965009692663,0.0330027186639299,27,-2.418614007234473,0.4872399088331817,-2.9058539160676546
Amir Coffey,2024,0.2955246090336,2.1717482134015,-1.8762236043679,72,-1.121698387440592,0.559787780775083,-1.6814861682156748
Lamar Stevens,2024,-0.31817610100616,0.92499660028243,-1.24317270128859,15,-0.7370244990986432,1.659258266095747,-2.39628276519439
Doug McDermott,2024,-0.07163684418894,4.34252490180574,-4.41416174599468,29,-0.0231465727926019,2.312577154528777,-2.335723727321379
Chuma Okeke,2024,-5.51300623482826,0.93407569784907,-6.44708193267733,7,-3.141486000556254,0.1383472852171456,-3.2798332857733996
Jalen Smith,2024,0.83283228800849,1.40922161454373,-0.57638932653524,64,0.4988146351869341,1.0331242092043162,-0.5343095740173822
Jay Huff,2024,-0.38912734008368,0.84894124949575,-1.23806858957943,59,-0.38912734008368,0.84894124949575,-1.23806858957943
Monte Morris,2024,2.65322808886046,0.74151512242978,1.91171296643068,38,1.3928773085458273,0.5621016037306014,0.8307757048152259
Julian Phillips,2024,-0.30577685505086,0.93806037324934,-1.2438372283002,78,-0.30577685505086,0.93806037324934,-1.2438372283002
Brice Sensabaugh,2024,-0.44470956397616,3.90333245777206,-4.3480420217482205,70,-0.44470956397616,3.90333245777206,-4.3480420217482205
Alperen Sengun,2024,0.99872443631739,1.49636226013431,-0.4976378238169201,76,0.6424641217150672,1.7700572332932385,-1.1275931115781712
Gradey Dick,2024,-3.1009543617886,2.90054041502445,-6.00149477681305,54,-3.1009543617886,2.90054041502445,-6.00149477681305
Quentin Grimes,2024,-1.39742329312712,-0.15591330522269,-1.24150998790443,28,-1.0393235587174494,0.3185725575806812,-1.3578961162981307
Quentin Grimes,2024,-1.39742329312712,-0.15591330522269,-1.24150998790443,28,-1.0393235587174494,0.3185725575806812,-1.3578961162981307
Quentin Grimes,2024,-1.39742329312712,-0.15591330522269,-1.24150998790443,47,-1.0393235587174494,0.3185725575806812,-1.3578961162981307
Quentin Grimes,2024,-1.39742329312712,-0.15591330522269,-1.24150998790443,47,-1.0393235587174494,0.3185725575806812,-1.3578961162981307
Tim Hardaway Jr.,2024,-0.15229075736463,1.09219844131514,-1.24448919867977,77,0.1308085645989529,0.927849623941081,-0.797041059342128
Tristan Vukcevic,2024,-0.69494439671004,-0.94131317651575,0.2463687798057099,28,-0.69494439671004,-0.94131317651575,0.24636877980570993
Patty Mills,2024,-1.17079069935283,0.98256260144612,-2.1533533007989503,17,0.8296170043799954,-0.3108765017699262,1.1404935061499217
Trendon Watford,2024,-1.51209842091542,3.01769499003179,-4.52979341094721,43,-1.9899671392771745,2.955115583420405,-4.945082722697579
Mason Plumlee,2024,-0.26108790160335,0.28644230711698,-0.54753020872033,72,0.0505231894248706,0.3549257675731904,-0.3044025781483198
Sam Merrill,2024,-0.75471884416121,0.59412314539524,-1.34884198955645,70,-1.338842528775413,0.5109427301520656,-1.8497852589274788
Ja Morant,2024,1.76576263112345,0.141204319828,1.62455831129545,50,1.8484457773832608,0.6066950836298778,1.2417506937533829
Aaron Nesmith,2024,0.6924112946996,1.55898864307884,-0.8665773483792399,45,-0.4292082190351827,1.0723582123403388,-1.5015664313755215
Isaiah Hartenstein,2024,2.58227562711263,-0.46716162975182,3.04943725686445,57,1.5481859991080615,-0.5415303684715032,2.0897163675795647
Draymond Green,2024,0.56038598119551,-4.34680450466282,4.9071904858583295,68,0.8392171827614061,-3.411146780630163,4.250363963391569
Trae Young,2024,1.77913462794645,2.68488199711679,-0.90574736917034,76,3.4749361637493776,3.6455622991295846,-0.170626135380207
Jonas Valanciunas,2024,1.0388105181766198,1.54703455446671,-0.50822403629009,49,0.7736646048112583,1.1914563623695678,-0.41779175755830944
Jonas Valanciunas,2024,1.0388105181766198,1.54703455446671,-0.50822403629009,49,0.7736646048112583,1.1914563623695678,-0.41779175755830944
Jonas Valanciunas,2024,1.0388105181766198,1.54703455446671,-0.50822403629009,32,0.7736646048112583,1.1914563623695678,-0.41779175755830944
Jonas Valanciunas,2024,1.0388105181766198,1.54703455446671,-0.50822403629009,32,0.7736646048112583,1.1914563623695678,-0.41779175755830944
Vince Williams Jr.,2024,-1.21787254460063,-0.3143020771236799,-0.90357046747695,27,-1.4872204711269348,0.1907705286685692,-1.677990999795504
Jeff Green,2024,-1.46944166154704,1.88206024917637,-3.3515019107234103,27,-0.9439138046548368,0.8094992586502965,-1.7534130633051332
Mikal Bridges,2024,1.66976186490322,-0.8062007219352799,2.4759625868385,82,1.484147057656855,-0.8376133916235836,2.3217604492804385
Precious Achiuwa,2024,-1.37012499493704,0.23422385420746,-1.6043488491445,57,-1.604237057134079,-0.0700351032107474,-1.5342019539233316
Duncan Robinson,2024,-0.04632900405133,1.04006540017714,-1.08639440422847,74,0.3977051330797083,0.5803381608602839,-0.1826330277805756
Giannis Antetokounmpo,2024,3.7486935616906,-2.19097056807701,5.93966412976761,67,2.4169141830541805,-2.6929955720558403,5.109909755110021
Tosan Evbuomwan,2024,-1.5322407552036,1.54581066936693,-3.07805142457053,28,-1.5322407552036,1.54581066936693,-3.07805142457053
Josh Giddey,2024,-1.14764403009818,1.7252136946814398,-2.87285772477962,70,-1.9193008699398395,1.195258553044062,-3.1145594229839015
Eric Gordon,2024,0.38044321834625,1.14677572270282,-0.7663325043565701,39,0.22050365109682,0.9199059221445172,-0.6994022710476971
Dillon Brooks,2024,-0.04330215533653,-2.59229788572905,2.54899573039252,75,0.4449878883449387,-1.7456447696367146,2.190632657981653
Blake Wesley,2024,-3.0793894056404403,1.09836804037082,-4.1777574460112605,45,-2.7673638623899173,1.5036137867071973,-4.270977649097114
Kyle Kuzma,2024,-1.50764927627884,1.39945217280729,-2.90710144908613,33,-1.7622879569653755,0.6207881182283854,-2.383076075193761
Kyle Kuzma,2024,-1.50764927627884,1.39945217280729,-2.90710144908613,33,-1.7622879569653755,0.6207881182283854,-2.383076075193761
Kyle Kuzma,2024,-1.50764927627884,1.39945217280729,-2.90710144908613,32,-1.7622879569653755,0.6207881182283854,-2.383076075193761
Kyle Kuzma,2024,-1.50764927627884,1.39945217280729,-2.90710144908613,32,-1.7622879569653755,0.6207881182283854,-2.383076075193761
Nikola Vucevic,2024,-0.60506471535061,1.49107239147247,-2.09613710682308,73,-0.6439719368213573,0.3544076951764958,-0.9983796319978531
Landry Shamet,2024,-1.59569885074978,-0.67060895909175,-0.92508989165803,49,-0.6089954261837657,-0.1540222463307579,-0.4549731798530078
Micah Potter,2024,-1.83196331389444,1.30185922777372,-3.13382254166816,37,-1.8691346819536288,1.0970605877230146,-2.9661952696766436
Charles Bassey,2024,-1.11850250549755,0.54398928899439,-1.66249179449194,28,-1.0387403826682668,0.452198095827142,-1.490938478495409
Damian Lillard,2024,5.0038841182055,1.02783838754695,3.9760457306585497,58,4.904781408073804,1.3911650035269776,3.513616404546826
Donte DiVincenzo,2024,-0.29332427532813,1.8438154777261704,-2.1371397530543,62,0.6033802709788202,0.6205748704748164,-0.01719459949599622
Ziaire Williams,2024,-1.55430513115587,1.49126641556397,-3.04557154671984,63,-0.7129523493252266,0.9899273066926396,-1.702879656017866
Dean Wade,2024,-1.5991575072508,-4.08078909880164,2.48163159155084,59,-2.034364083034756,-2.1236140285362715,0.08924994550151544
Luguentz Dort,2024,-0.17860136011087,-0.38121395570753,0.2026125955966599,71,-0.2435794041425566,-0.644433126442563,0.4008537223000064
Jose Alvarado,2024,1.05859292890702,-2.75836737464981,3.8169603035568302,56,0.8610739592522169,-2.3009057864418097,3.1619797456940266
Daniel Gafford,2024,-0.26703443437385,1.27421211869255,-1.5412465530664,57,-0.0696960376466184,1.0551403927415055,-1.124836430388124
Jonathan Isaac,2024,0.25689498628838,-3.74622441848945,4.00311940477783,71,-0.3720330701888932,-1.998798875635215,1.6267658054463219
Haywood Highsmith,2024,-2.80908978773651,0.503119862279,-3.31220965001551,73,-2.285516063653523,1.0276300044107656,-3.313146068064288
Kessler Edwards,2024,-0.23463763585224,1.8825599196049096,-2.11719755545715,34,0.037564455352561,2.233144321962394,-2.1955798666098327
Bruno Fernando,2024,-2.27226258002956,1.1275151888678,-3.39977776889736,16,-1.650791424832256,0.5259323171038619,-2.176723741936118
Trey Murphy III,2024,-0.9004267986615401,0.74267292674786,-1.6430997254094,53,-0.426106785770863,0.9321796193774744,-1.3582864051483374
Victor Wembanyama,2024,-1.6019358353290498,-3.02605169347244,1.4241158581433904,46,-1.6019358353290498,-3.02605169347244,1.4241158581433904
Jevon Carter,2024,-1.15400027080276,-1.1939321920957802,0.03993192129302,21,-0.9279036131680156,-0.1858566792913979,-0.7420469338766177
Jalen Green,2024,-1.1001780959781902,3.30823443060424,-4.40841252658243,82,-1.7720396391120523,2.6947276616507736,-4.466767300762826
Jalen Hood-Schifino,2024,-1.71462589645025,0.48081886634708,-2.19544476279733,13,-1.71462589645025,0.48081886634708,-2.19544476279733
Shaedon Sharpe,2024,-0.99222427297713,3.0102597722373297,-4.00248404521446,72,-0.7349088192780446,3.1792264003896773,-3.914135219667722
Brandon Miller,2024,-1.56920372757445,3.1125885529222503,-4.6817922804967,27,-1.56920372757445,3.1125885529222503,-4.6817922804967
Kris Murray,2024,-1.47781321243512,0.0536244776359,-1.53143769007102,65,-1.47781321243512,0.0536244776359,-1.53143769007102
Ben Sheppard,2024,2.30160979972474,-0.0018626197558904,2.3034724194806304,63,2.30160979972474,-0.0018626197558904,2.30347241948063
Zeke Nnaji,2024,-2.14201756726029,-0.21953802935431,-1.92247953790598,44,-2.036123560354895,-0.0421007199326004,-1.9940228404222944
DeAndre Jordan,2024,-3.65941493922335,1.91566928304236,-5.57508422226571,56,-2.057258806518341,1.1345813030684084,-3.1918401095867495
JT Thor,2024,-1.30781451850982,0.19223314290353,-1.50004766141335,10,-0.4470694666361944,0.5498939201651698,-0.9969633868013642
Donovan Mitchell,2024,3.11045166636874,-0.37119578793662,3.48164745430536,71,2.534890866657177,0.9472026992255436,1.5876881674316334
Gary Harris,2024,0.4139841154899399,1.35326529470901,-0.93928117921907,48,-0.6696450212973798,0.5163216706971671,-1.1859666919945469
OG Anunoby,2024,0.0098483041360097,-2.32960279401046,2.3394510981464696,74,-0.1497239832714711,-1.307219074322176,1.157495091050705
Gabe Vincent,2024,-0.0517282058227,-1.05658099095238,1.00485278512968,72,-0.7211112375119375,-0.3977761445569994,-0.3233350929549381
Maxwell Lewis,2024,-1.94065124265453,0.15003172292057,-2.0906829655751,19,-1.9406512426545297,0.15003172292057,-2.0906829655750996
Marcus Sasser,2024,-1.63544933212835,2.51893222647714,-4.15438155860549,51,-1.63544933212835,2.51893222647714,-4.15438155860549
Terance Mann,2024,1.01670870638376,0.18361120972055,0.8330974966632101,37,0.9247620632825452,-0.4187425939884966,1.3435046572710418
Terance Mann,2024,1.01670870638376,0.18361120972055,0.8330974966632101,37,0.9247620632825452,-0.4187425939884966,1.3435046572710418
Terance Mann,2024,1.01670870638376,0.18361120972055,0.8330974966632101,30,0.9247620632825452,-0.4187425939884966,1.3435046572710418
Terance Mann,2024,1.01670870638376,0.18361120972055,0.8330974966632101,30,0.9247620632825452,-0.4187425939884966,1.3435046572710418
Drew Eubanks,2024,-2.1966347105562103,1.622823221433,-3.81945793198921,37,-2.2577350275734585,1.4464631946707096,-3.704198222244168
Drew Eubanks,2024,-2.1966347105562103,1.622823221433,-3.81945793198921,37,-2.2577350275734585,1.4464631946707096,-3.704198222244168
Drew Eubanks,2024,-2.1966347105562103,1.622823221433,-3.81945793198921,19,-2.2577350275734585,1.4464631946707096,-3.704198222244168
Drew Eubanks,2024,-2.1966347105562103,1.622823221433,-3.81945793198921,19,-2.2577350275734585,1.4464631946707096,-3.704198222244168
Luka Garza,2024,0.27083113436105,1.86679646568691,-1.5959653313258602,19,-0.1460781034191623,1.734852441019274,-1.8809305444384363
Jaylin Williams,2024,-0.40174800083575,0.93073766234764,-1.33248566318339,47,-0.5359510209781112,1.197571621425208,-1.7335226424033192
Cameron Payne,2024,-0.7637497353493801,-0.9313786185397,0.16762888319032,72,0.6011024799409863,-1.002360949118246,1.6034634290592322
Paolo Banchero,2024,0.3142032954332,2.11675805378887,-1.80255475835567,46,0.9392882252997792,2.200870757419611,-1.261582532119832
Malik Monk,2024,0.68619570629551,1.42865483996414,-0.7424591336686299,65,0.0643821914303712,1.6211362466407209,-1.5567540552103496
Moritz Wagner,2024,0.58933019838766,0.21022271015418,0.3791074882334799,30,-0.987299910582543,0.922857502167597,-1.91015741275014
Chris Boucher,2024,0.65866069823659,-1.38367622423011,2.0423369224667,50,0.9885142666242388,-0.4257371060040919,1.4142513726283308
Kentavious Caldwell-Pope,2024,-0.01989541420674,0.26579274766821,-0.28568816187495,77,0.200180575658606,0.4921780030697088,-0.2919974274111028
Jared Rhoden,2024,0.4097233409488999,0.33218223376396,0.0775411071849399,9,0.5109995143924477,-0.0126195287885905,0.5236190431810382
Luke Kornet,2024,1.53286802021373,0.7796608833209,0.7532071368928301,73,0.0354002338282569,0.1707119188407414,-0.13531168501248453
AJ Green,2024,0.30291231214399,0.76302068486096,-0.4601083727169699,73,0.155252861441207,1.1507495323691372,-0.9954966709279303
Delon Wright,2024,1.57790706253247,-2.51297948565994,4.09088654819241,10,0.9465961434915304,-1.3243902726260794,2.27098641611761
Delon Wright,2024,1.57790706253247,-2.51297948565994,4.09088654819241,10,0.9465961434915304,-1.3243902726260794,2.27098641611761
Delon Wright,2024,1.57790706253247,-2.51297948565994,4.09088654819241,25,0.9465961434915304,-1.3243902726260794,2.27098641611761
Delon Wright,2024,1.57790706253247,-2.51297948565994,4.09088654819241,25,0.9465961434915304,-1.3243902726260794,2.27098641611761
Cory Joseph,2024,-0.41818805175573,0.23744327496557,-0.6556313267213,40,-0.7513254677024865,0.1193990127508813,-0.8707244804533678
Spencer Dinwiddie,2024,1.24831452201236,0.95971353992078,0.2886009820915799,78,-0.0021736749396541,0.5929854003231589,-0.5951590752628131
Bogdan Bogdanovic,2024,3.4312857631187703,-0.26179011808906,3.69307588120783,30,2.1203564701418838,0.0754745861712929,2.0448818839705907
Bogdan Bogdanovic,2024,3.4312857631187703,-0.26179011808906,3.69307588120783,30,2.1203564701418838,0.0754745861712929,2.0448818839705907
Bogdan Bogdanovic,2024,3.4312857631187703,-0.26179011808906,3.69307588120783,24,2.1203564701418838,0.0754745861712929,2.0448818839705907
Bogdan Bogdanovic,2024,3.4312857631187703,-0.26179011808906,3.69307588120783,24,2.1203564701418838,0.0754745861712929,2.0448818839705907
Jaime Jaquez Jr.,2024,0.80129206906144,-0.34104591320078,1.14233798226222,64,0.80129206906144,-0.34104591320078,1.14233798226222
Cody Martin,2024,0.21272797058506,0.7897841251978399,-0.5770561546127799,14,0.3598478797254806,0.6110890313556319,-0.25124115163015126
Cody Martin,2024,0.21272797058506,0.7897841251978399,-0.5770561546127799,14,0.3598478797254806,0.6110890313556319,-0.25124115163015126
Cody Martin,2024,0.21272797058506,0.7897841251978399,-0.5770561546127799,39,0.3598478797254806,0.6110890313556319,-0.25124115163015126
Cody Martin,2024,0.21272797058506,0.7897841251978399,-0.5770561546127799,39,0.3598478797254806,0.6110890313556319,-0.25124115163015126
Rudy Gobert,2024,-0.38039727452978,-2.82320369622095,2.44280642169117,72,-0.1090681581334269,-3.558565592855776,3.449497434722349
Kawhi Leonard,2024,3.14830635361612,-2.08840159875415,5.23670795237027,37,4.101974224967392,-1.628475505537469,5.73044973050486
Alex Caruso,2024,-1.44467843621973,-3.79916867503091,2.35449023881118,54,-0.4839599510736893,-4.343660793244689,3.859700842171
Neemias Queta,2024,0.0654035700048,0.84635555503267,-0.78095198502787,53,-0.3239992259611853,0.8443865052252664,-1.1683857311864516
Jerami Grant,2024,-1.95073989649357,0.65303169487071,-2.6037715913642803,47,-1.6717502082213087,0.4668260210145959,-2.1385762292359045
Jalen Suggs,2024,-2.26311558655399,-0.82578767391321,-1.43732791264078,35,-2.578907915247981,-0.7713203494166986,-1.8075875658312826
Malaki Branham,2024,-1.7154306576741398,3.1777969635757604,-4.8932276212499,31,-1.0111380817522129,3.026737454871023,-4.037875536623236
Jericho Sims,2024,-1.13688328760454,0.49420906156353,-1.63109234916807,35,-0.610089085221732,0.3786657152029216,-0.9887548004246536
Jericho Sims,2024,-1.13688328760454,0.49420906156353,-1.63109234916807,35,-0.610089085221732,0.3786657152029216,-0.9887548004246536
Jericho Sims,2024,-1.13688328760454,0.49420906156353,-1.63109234916807,14,-0.610089085221732,0.3786657152029216,-0.9887548004246536
Jericho Sims,2024,-1.13688328760454,0.49420906156353,-1.63109234916807,14,-0.610089085221732,0.3786657152029216,-0.9887548004246536
Kevin Love,2024,-0.35049882453581,-0.22451768955709,-0.12598113497872,23,0.5656982793935453,0.1799245928007898,0.38577368659275557
Tristan Thompson,2024,-0.6693180000489001,1.50119209576535,-2.17051009581425,19,-0.6422992851488591,1.6050608656815746,-2.247360150830434
Jett Howard,2024,-0.68875098149257,0.3444752994009,-1.03322628089347,55,-0.6887509814925701,0.3444752994009,-1.03322628089347
